indent,x_um,y_um,depth_nm,H_GPa,E_GPa,load_mN
679,70669.69,25493.758,87.33,10.5101,106.935,1.41107
679,70669.69,25493.758,89.12,10.4888,107.81,1.46797
679,70669.69,25493.758,90.91,10.4871,109.164,1.53046
679,70669.69,25493.758,92.7,10.426,109.842,1.58544
679,70669.69,25493.758,94.49,10.4091,110.789,1.64652
679,70669.69,25493.758,96.28,10.4077,111.715,1.71002
679,70669.69,25493.758,98.07,10.4214,112.509,1.77522
679,70669.69,25493.758,99.85,10.4181,112.862,1.83708
679,70669.69,25493.758,101.64,10.2667,111.003,1.86976
680,70669.69,25497.758,15.74,0.9786,86.057,0.01295
680,70669.69,25497.758,17.53,1.1927,84.496,0.01807
680,70669.69,25497.758,19.32,1.4985,67.551,0.02489
680,70669.69,25497.758,21.11,1.828,57.436,0.0327
680,70669.69,25497.758,22.9,2.105,54.125,0.04091
680,70669.69,25497.758,24.69,2.3487,52.05,0.04951
680,70669.69,25497.758,26.48,2.6845,47.616,0.05928
680,70669.69,25497.758,28.27,3.0599,46.407,0.07114
680,70669.69,25497.758,30.06,3.2771,48.396,0.08335
680,70669.69,25497.758,31.85,3.4318,51.735,0.09667
680,70669.69,25497.758,33.64,3.6908,53.781,0.11231
680,70669.69,25497.758,35.43,3.8988,53.225,0.12614
680,70669.69,25497.758,37.21,4.1323,54.163,0.1428
680,70669.69,25497.758,39.0,4.3165,56.138,0.16086
680,70669.69,25497.758,40.79,4.4358,57.25,0.17775
680,70669.69,25497.758,42.58,4.6608,58.852,0.19899
680,70669.69,25497.758,44.37,4.8673,60.761,0.22173
680,70669.69,25497.758,46.16,4.9956,63.413,0.24509
680,70669.69,25497.758,47.95,5.1331,66.974,0.27167
680,70669.69,25497.758,49.74,5.2709,69.42,0.2981
680,70669.69,25497.758,51.53,5.4304,70.461,0.3244
680,70669.69,25497.758,53.32,5.6746,71.371,0.35491
680,70669.69,25497.758,55.11,5.8232,71.889,0.38265
680,70669.69,25497.758,56.9,5.9532,72.606,0.4114
680,70669.69,25497.758,58.69,6.1699,73.302,0.44488
680,70669.69,25497.758,60.48,6.2699,73.756,0.47443
680,70669.69,25497.758,62.27,6.405,74.452,0.50735
680,70669.69,25497.758,64.06,6.5441,75.322,0.54236
680,70669.69,25497.758,65.85,6.6402,76.279,0.57712
680,70669.69,25497.758,67.64,6.7458,77.511,0.61464
680,70669.69,25497.758,69.43,6.8384,78.694,0.65284
680,70669.69,25497.758,71.22,6.8953,79.395,0.68879
680,70669.69,25497.758,73.01,7.0075,80.369,0.73012
680,70669.69,25497.758,74.8,7.0975,80.958,0.7701
680,70669.69,25497.758,76.59,7.1767,81.422,0.81026
680,70669.69,25497.758,78.38,7.2493,81.886,0.85121
680,70669.69,25497.758,80.17,7.357,82.733,0.8975
680,70669.69,25497.758,81.96,7.3789,83.193,0.93763
680,70669.69,25497.758,83.75,7.44,84.132,0.98394
680,70669.69,25497.758,85.54,7.4746,84.939,1.029
680,70669.69,25497.758,87.33,7.5217,85.82,1.07662
680,70669.69,25497.758,89.12,7.5384,86.35,1.1212
680,70669.69,25497.758,90.91,7.5883,86.928,1.16987
680,70669.69,25497.758,92.7,7.6505,87.405,1.22026
680,70669.69,25497.758,94.49,7.6951,87.714,1.26937
680,70669.69,25497.758,96.28,7.7644,88.109,1.32243
680,70669.69,25497.758,98.07,7.8027,88.494,1.37378
680,70669.69,25497.758,99.85,7.8454,89.099,1.42824
680,70669.69,25497.758,101.64,7.8612,89.906,1.48267
680,70669.69,25497.758,103.43,7.8889,90.805,1.54021
681,70669.69,25501.759,6.79,2.4606,71.972,0.01385
681,70669.69,25501.759,8.58,3.4956,84.957,0.0207
681,70669.69,25501.759,10.37,4.5483,79.974,0.02875
681,70669.69,25501.759,12.16,5.5515,75.111,0.03755
681,70669.69,25501.759,13.95,6.4548,74.071,0.0475
681,70669.69,25501.759,15.74,7.4856,70.71,0.05836
681,70669.69,25501.759,17.53,7.8512,74.598,0.07044
681,70669.69,25501.759,19.32,8.1493,81.062,0.08554
681,70669.69,25501.759,21.11,8.4814,82.271,0.10011
681,70669.69,25501.759,22.9,8.8312,83.906,0.11666
681,70669.69,25501.759,24.69,9.1171,88.36,0.13671
681,70669.69,25501.759,26.48,9.1041,92.487,0.15628
681,70669.69,25501.759,28.27,9.3076,93.333,0.17639
681,70669.69,25501.759,30.06,9.6058,92.629,0.19722
681,70669.69,25501.759,31.85,9.9118,93.018,0.22061
681,70669.69,25501.759,33.64,10.1066,95.076,0.24657
681,70669.69,25501.759,35.43,10.268,95.925,0.27217
681,70669.69,25501.759,37.21,10.4282,95.672,0.29747
681,70669.69,25501.759,39.0,10.6359,94.72,0.32328
681,70669.69,25501.759,40.79,10.9475,94.582,0.35305
681,70669.69,25501.759,42.58,10.9134,94.152,0.37864
681,70669.69,25501.759,44.37,10.9385,95.474,0.40994
681,70669.69,25501.759,46.16,10.8895,96.204,0.43989
681,70669.69,25501.759,47.95,10.9584,96.796,0.47269
681,70669.69,25501.759,49.74,11.0162,96.999,0.50552
681,70669.69,25501.759,51.53,10.997,97.06,0.53746
681,70669.69,25501.759,53.32,11.0754,97.496,0.57362
681,70669.69,25501.759,55.11,11.0602,97.265,0.60669
681,70669.69,25501.759,56.9,11.1487,97.362,0.64429
681,70669.69,25501.759,58.69,11.1648,97.188,0.68022
681,70669.69,25501.759,60.48,11.1116,97.048,0.71527
681,70669.69,25501.759,62.27,11.1024,97.755,0.75575
681,70669.69,25501.759,64.06,11.0312,98.484,0.79551
681,70669.69,25501.759,65.85,10.9938,99.52,0.83865
681,70669.69,25501.759,67.64,10.9433,100.439,0.88191
681,70669.69,25501.759,69.43,10.8782,101.114,0.92452
681,70669.69,25501.759,71.22,10.876,101.891,0.9711
681,70669.69,25501.759,73.01,10.7835,102.074,1.01208
681,70669.69,25501.759,74.8,10.7591,102.486,1.05793
681,70669.69,25501.759,76.59,10.7265,102.74,1.10356
681,70669.69,25501.759,78.38,10.7105,103.011,1.151
681,70669.69,25501.759,80.17,10.6756,103.132,1.19758
681,70669.69,25501.759,81.96,10.674,103.551,1.24856
681,70669.69,25501.759,83.75,10.6286,103.777,1.29692
681,70669.69,25501.759,85.54,10.6295,104.272,1.35059
681,70669.69,25501.759,87.33,10.5673,104.436,1.39932
681,70669.69,25501.759,89.12,10.5261,104.769,1.45119
681,70669.69,25501.759,90.91,10.5076,105.214,1.50622
681,70669.69,25501.759,92.7,10.5073,105.775,1.56443
681,70669.69,25501.759,94.49,10.4554,106.053,1.61792
681,70669.69,25501.759,96.28,10.4029,106.363,1.67228
681,70669.69,25501.759,98.07,10.3885,106.917,1.73241
681,70669.69,25501.759,99.85,10.3616,107.388,1.79191
681,70669.69,25501.759,101.64,10.3546,107.213,1.84904
681,70669.69,25501.759,103.43,10.2058,101.526,1.84858
682,70669.166,25465.23,5.0,3.3203,145.897,0.01944
682,70669.166,25465.23,6.79,5.4974,143.591,0.03092
682,70669.166,25465.23,8.58,7.7836,135.27,0.04418
682,70669.166,25465.23,10.37,9.7412,137.96,0.05805
682,70669.166,25465.23,12.16,11.5295,145.59,0.07483
682,70669.166,25465.23,13.95,12.6961,162.983,0.09477
682,70669.166,25465.23,15.74,13.7896,162.396,0.11483
682,70669.166,25465.23,17.53,14.3835,168.152,0.13739
682,70669.166,25465.23,19.32,14.9449,176.707,0.16425
682,70669.166,25465.23,21.11,15.2833,182.792,0.19225
682,70669.166,25465.23,22.9,15.5223,190.786,0.22355
682,70669.166,25465.23,24.69,15.7983,189.842,0.25343
682,70669.166,25465.23,26.48,15.9552,190.027,0.28503
682,70669.166,25465.23,28.27,15.8505,190.344,0.31614
682,70669.166,25465.23,30.06,16.0315,195.472,0.35558
682,70669.166,25465.23,31.85,16.0322,199.301,0.39446
682,70669.166,25465.23,33.64,16.0495,198.732,0.43187
682,70669.166,25465.23,35.43,16.2784,198.655,0.4745
682,70669.166,25465.23,37.21,16.2008,200.149,0.51597
682,70669.166,25465.23,39.0,16.1999,205.275,0.5644
682,70669.166,25465.23,40.79,16.0147,205.232,0.60546
682,70669.166,25465.23,42.58,15.999,203.961,0.64965
682,70669.166,25465.23,44.37,16.1429,203.258,0.69956
682,70669.166,25465.23,46.16,16.0572,203.096,0.74655
682,70669.166,25465.23,47.95,16.01,203.656,0.79685
682,70669.166,25465.23,49.74,16.0471,203.909,0.85052
682,70669.166,25465.23,51.53,15.9607,202.488,0.89934
682,70669.166,25465.23,53.32,15.9696,202.642,0.95502
682,70669.166,25465.23,55.11,16.0749,205.204,1.02025
682,70669.166,25465.23,56.9,15.908,204.966,1.07244
682,70669.166,25465.23,58.69,15.9842,205.901,1.13728
682,70669.166,25465.23,60.48,15.8529,204.934,1.19149
682,70669.166,25465.23,62.27,15.8396,204.534,1.25282
682,70669.166,25465.23,64.06,15.8615,204.628,1.31841
682,70669.166,25465.23,65.85,15.8277,204.775,1.3831
682,70669.166,25465.23,67.64,15.8221,205.308,1.45164
682,70669.166,25465.23,69.43,15.6936,205.128,1.51331
682,70669.166,25465.23,71.22,15.5904,205.459,1.57868
682,70669.166,25465.23,73.01,15.613,206.734,1.6553
682,70669.166,25465.23,74.8,15.4675,206.319,1.71826
682,70669.166,25465.23,76.59,15.4249,206.312,1.78982
682,70669.166,25465.23,78.38,15.424,205.977,1.8644
682,70669.166,25465.23,80.17,15.4366,205.154,1.93963
682,70669.166,25465.23,81.96,15.4012,203.865,2.01097
682,70669.166,25465.23,83.75,15.4335,202.608,2.08851
682,70669.166,25465.23,85.54,15.468,201.131,2.16662
682,70669.166,25465.23,87.33,15.373,199.446,2.23452
682,70669.166,25465.23,89.12,15.3235,198.225,2.30877
682,70669.166,25465.23,90.91,15.3052,197.468,2.38852
682,70669.166,25465.23,92.7,15.3075,196.774,2.47161
682,70669.166,25465.23,94.49,15.204,195.656,2.54403
682,70669.166,25465.23,96.28,15.1277,194.84,2.62106
682,70669.166,25465.23,98.07,15.0887,194.302,2.70396
682,70669.166,25465.23,99.85,14.9739,192.827,2.77493
682,70669.166,25465.23,101.64,14.8044,180.668,2.77817
683,70669.166,25469.755,6.79,2.8667,81.682,0.01612
683,70669.166,25469.755,8.58,4.0419,92.429,0.02374
683,70669.166,25469.755,10.37,5.1346,82.529,0.0318
683,70669.166,25469.755,12.16,6.2122,75.614,0.04062
683,70669.166,25469.755,13.95,7.6687,73.112,0.05232
683,70669.166,25469.755,15.74,8.2606,77.82,0.06413
683,70669.166,25469.755,17.53,8.4962,84.503,0.07766
683,70669.166,25469.755,19.32,9.0085,86.903,0.09282
683,70669.166,25469.755,21.11,9.4539,85.764,0.10742
683,70669.166,25469.755,22.9,9.8349,86.016,0.12389
683,70669.166,25469.755,24.69,9.8458,87.729,0.14091
683,70669.166,25469.755,26.48,9.8992,90.447,0.16052
683,70669.166,25469.755,28.27,10.1706,91.459,0.18164
683,70669.166,25469.755,30.06,10.4765,92.541,0.20471
683,70669.166,25469.755,31.85,10.4148,95.291,0.22827
683,70669.166,25469.755,33.64,10.4038,99.776,0.25596
683,70669.166,25469.755,35.43,10.3856,101.152,0.28097
683,70669.166,25469.755,37.21,10.6083,101.02,0.30816
683,70669.166,25469.755,39.0,10.7263,99.888,0.33354
683,70669.166,25469.755,40.79,10.9318,99.559,0.36251
683,70669.166,25469.755,42.58,11.1508,99.161,0.39276
683,70669.166,25469.755,44.37,11.2374,99.394,0.42356
683,70669.166,25469.755,46.16,11.3014,99.512,0.45492
683,70669.166,25469.755,47.95,11.37,99.469,0.48709
683,70669.166,25469.755,49.74,11.4309,99.857,0.5214
683,70669.166,25469.755,51.53,11.3829,100.586,0.55572
683,70669.166,25469.755,53.32,11.3528,101.732,0.59273
683,70669.166,25469.755,55.11,11.3186,102.946,0.63105
683,70669.166,25469.755,56.9,11.2843,103.838,0.66951
683,70669.166,25469.755,58.69,11.3581,105.056,0.71328
683,70669.166,25469.755,60.48,11.341,105.642,0.75371
683,70669.166,25469.755,62.27,11.328,106.234,0.7954
683,70669.166,25469.755,64.06,11.3828,107.371,0.8426
683,70669.166,25469.755,65.85,11.3474,107.914,0.8858
683,70669.166,25469.755,67.64,11.3397,108.579,0.93155
683,70669.166,25469.755,69.43,11.3056,108.843,0.97569
683,70669.166,25469.755,71.22,11.3502,109.418,1.02556
683,70669.166,25469.755,73.01,11.3577,109.63,1.07345
683,70669.166,25469.755,74.8,11.4091,110.105,1.12576
683,70669.166,25469.755,76.59,11.4286,110.343,1.17671
683,70669.166,25469.755,78.38,11.4472,110.614,1.22898
683,70669.166,25469.755,80.17,11.4328,110.927,1.28093
683,70669.166,25469.755,81.96,11.488,111.76,1.34078
683,70669.166,25469.755,83.75,11.5465,112.818,1.40378
683,70669.166,25469.755,85.54,11.4898,113.23,1.45758
683,70669.166,25469.755,87.33,11.4451,113.806,1.51407
683,70669.166,25469.755,89.12,11.4794,114.898,1.58011
683,70669.166,25469.755,90.91,11.3994,115.227,1.63485
683,70669.166,25469.755,92.7,11.3988,116.184,1.70026
683,70669.166,25469.755,94.49,11.3467,116.653,1.75975
683,70669.166,25469.755,96.28,11.3651,117.493,1.82844
683,70669.166,25469.755,98.07,11.3567,118.162,1.89516
683,70669.166,25469.755,99.85,11.3667,118.803,1.96444
683,70669.166,25469.755,101.64,11.3007,118.273,2.01923
683,70669.166,25469.755,103.43,11.3557,109.665,2.01817
684,70669.166,25473.755,12.16,1.2287,157.562,0.01181
684,70669.166,25473.755,13.95,1.9329,165.042,0.02151
684,70669.166,25473.755,15.74,2.9068,132.347,0.0356
684,70669.166,25473.755,17.53,3.711,124.802,0.05035
684,70669.166,25473.755,19.32,4.7113,139.293,0.07163
684,70669.166,25473.755,21.11,5.4853,162.446,0.09504
684,70669.166,25473.755,22.9,6.2397,181.898,0.12177
684,70669.166,25473.755,24.69,7.0656,212.507,0.15553
684,70669.166,25473.755,26.48,7.9296,203.539,0.18793
684,70669.166,25473.755,28.27,8.6877,229.967,0.22948
684,70669.166,25473.755,30.06,9.7465,261.53,0.28377
684,70669.166,25473.755,31.85,10.5824,301.921,0.3416
684,70669.166,25473.755,33.64,11.3608,304.667,0.39471
684,70669.166,25473.755,35.43,12.4178,310.925,0.46077
684,70669.166,25473.755,37.21,13.2663,324.182,0.52932
684,70669.166,25473.755,39.0,13.9996,345.387,0.60351
684,70669.166,25473.755,40.79,14.8866,373.182,0.69159
684,70669.166,25473.755,42.58,15.9381,369.647,0.77825
684,70669.166,25473.755,44.37,16.8587,366.807,0.86554
684,70669.166,25473.755,46.16,17.3533,367.239,0.94441
684,70669.166,25473.755,47.95,18.0655,373.984,1.04006
684,70669.166,25473.755,49.74,18.6361,375.173,1.13145
684,70669.166,25473.755,51.53,19.1761,374.187,1.2242
684,70669.166,25473.755,53.32,19.9373,369.733,1.32685
684,70669.166,25473.755,55.11,20.495,365.803,1.42526
684,70669.166,25473.755,56.9,20.9001,366.199,1.52568
684,70669.166,25473.755,58.69,21.2089,368.3,1.62784
684,70669.166,25473.755,60.48,21.5447,369.81,1.73444
684,70669.166,25473.755,62.27,21.9002,368.664,1.84203
684,70669.166,25473.755,64.06,22.2697,365.814,1.95114
684,70669.166,25473.755,65.85,22.6493,362.521,2.06321
684,70669.166,25473.755,67.64,22.8612,358.241,2.16719
684,70669.166,25473.755,69.43,23.1309,355.583,2.28001
684,70669.166,25473.755,71.22,23.2844,352.813,2.38867
684,70669.166,25473.755,73.01,23.357,349.82,2.49426
684,70669.166,25473.755,74.8,23.7386,350.291,2.62948
684,70669.166,25473.755,76.59,23.9876,350.386,2.75948
684,70669.166,25473.755,78.38,23.964,348.667,2.86994
684,70669.166,25473.755,80.17,24.1312,348.313,2.9993
684,70669.166,25473.755,81.96,24.13,345.788,3.1132
684,70669.166,25473.755,83.75,24.23,343.542,3.23702
684,70669.166,25473.755,85.54,24.4876,341.852,3.37682
684,70669.166,25473.755,87.33,24.6121,338.938,3.50486
684,70669.166,25473.755,89.12,24.7047,335.944,3.63201
684,70669.166,25473.755,90.91,24.6301,332.31,3.74499
684,70669.166,25473.755,92.7,24.682,330.023,3.87479
684,70669.166,25473.755,94.49,24.8202,328.124,4.01564
684,70669.166,25473.755,96.28,24.8325,325.793,4.14568
684,70669.166,25473.755,98.07,24.8549,323.829,4.27997
684,70669.166,25473.755,99.85,24.7829,321.326,4.40454
684,70669.166,25473.755,101.64,24.7993,319.308,4.54117
684,70669.166,25473.755,103.43,24.4715,308.093,4.59475
685,70669.166,25478.232,5.0,2.0203,71.179,0.01205
685,70669.166,25478.232,6.79,3.3813,108.192,0.01905
685,70669.166,25478.232,8.58,4.5304,96.685,0.02638
685,70669.166,25478.232,10.37,5.5705,89.497,0.03445
685,70669.166,25478.232,12.16,6.7236,81.649,0.04385
685,70669.166,25478.232,13.95,7.8241,75.226,0.05353
685,70669.166,25478.232,15.74,8.5475,79.624,0.06595
685,70669.166,25478.232,17.53,8.9515,84.969,0.0799
685,70669.166,25478.232,19.32,9.1359,87.325,0.09366
685,70669.166,25478.232,21.11,9.5256,86.906,0.10852
685,70669.166,25478.232,22.9,9.9299,87.449,0.12549
685,70669.166,25478.232,24.69,9.9473,86.71,0.14064
685,70669.166,25478.232,26.48,10.1739,89.53,0.16152
685,70669.166,25478.232,28.27,10.1603,92.18,0.18231
685,70669.166,25478.232,30.06,10.1475,92.656,0.20209
685,70669.166,25478.232,31.85,10.2748,94.232,0.22562
685,70669.166,25478.232,33.64,10.2711,95.927,0.24946
685,70669.166,25478.232,35.43,10.2996,97.023,0.27413
685,70669.166,25478.232,37.21,10.4625,97.265,0.30043
685,70669.166,25478.232,39.0,10.695,97.01,0.32813
685,70669.166,25478.232,40.79,10.7846,96.851,0.35526
685,70669.166,25478.232,42.58,10.8805,97.673,0.38559
685,70669.166,25478.232,44.37,10.8675,97.722,0.41385
685,70669.166,25478.232,46.16,10.9407,97.844,0.4447
685,70669.166,25478.232,47.95,11.0695,97.715,0.47709
685,70669.166,25478.232,49.74,11.083,97.755,0.50888
685,70669.166,25478.232,51.53,11.0704,98.454,0.543
685,70669.166,25478.232,53.32,11.0366,99.443,0.57864
685,70669.166,25478.232,55.11,11.0338,100.406,0.61609
685,70669.166,25478.232,56.9,11.0177,100.95,0.65305
685,70669.166,25478.232,58.69,11.0024,101.304,0.69045
685,70669.166,25478.232,60.48,11.0963,102.079,0.73362
685,70669.166,25478.232,62.27,11.1138,102.338,0.774
685,70669.166,25478.232,64.06,11.1263,102.594,0.8153
685,70669.166,25478.232,65.85,11.1484,103.265,0.85976
685,70669.166,25478.232,67.64,11.1125,103.91,0.90323
685,70669.166,25478.232,69.43,11.0596,104.708,0.94777
685,70669.166,25478.232,71.22,11.0612,105.964,0.99766
685,70669.166,25478.232,73.01,11.0252,106.766,1.04514
685,70669.166,25478.232,74.8,10.9625,107.275,1.09102
685,70669.166,25478.232,76.59,10.9546,107.908,1.1411
685,70669.166,25478.232,78.38,10.9494,108.266,1.19106
685,70669.166,25478.232,80.17,10.9837,108.521,1.24372
685,70669.166,25478.232,81.96,10.9973,108.413,1.29438
685,70669.166,25478.232,83.75,11.0011,108.239,1.34507
685,70669.166,25478.232,85.54,11.0515,108.445,1.40182
685,70669.166,25478.232,87.33,11.0192,108.508,1.45378
685,70669.166,25478.232,89.12,11.0108,109.008,1.51101
685,70669.166,25478.232,90.91,10.9649,109.505,1.56672
685,70669.166,25478.232,92.7,10.9032,109.94,1.62179
685,70669.166,25478.232,94.49,10.8854,110.644,1.68288
685,70669.166,25478.232,96.28,10.8594,111.089,1.74262
685,70669.166,25478.232,98.07,10.836,111.434,1.8028
686,70669.166,25482.233,5.0,2.1221,112.087,0.01223
686,70669.166,25482.233,6.79,3.2749,122.612,0.01852
686,70669.166,25482.233,8.58,4.4866,95.646,0.02612
686,70669.166,25482.233,10.37,5.5561,95.675,0.03485
686,70669.166,25482.233,12.16,6.5463,91.51,0.04453
686,70669.166,25482.233,13.95,7.6119,87.832,0.05586
686,70669.166,25482.233,15.74,8.0061,87.168,0.06622
686,70669.166,25482.233,17.53,8.6362,90.598,0.08082
686,70669.166,25482.233,19.32,8.9716,91.664,0.09502
686,70669.166,25482.233,21.11,9.3038,89.459,0.10894
686,70669.166,25482.233,22.9,9.5835,88.918,0.12465
686,70669.166,25482.233,24.69,9.8341,89.874,0.14264
686,70669.166,25482.233,26.48,9.9319,93.279,0.16333
686,70669.166,25482.233,28.27,9.864,95.33,0.18308
686,70669.166,25482.233,30.06,9.9662,95.888,0.20405
686,70669.166,25482.233,31.85,10.1685,97.309,0.22832
686,70669.166,25482.233,33.64,10.2535,98.758,0.25297
686,70669.166,25482.233,35.43,10.3882,99.703,0.27899
686,70669.166,25482.233,37.21,10.5518,99.139,0.30452
686,70669.166,25482.233,39.0,10.7027,98.329,0.33053
686,70669.166,25482.233,40.79,10.7654,97.46,0.35615
686,70669.166,25482.233,42.58,10.9306,97.696,0.3864
686,70669.166,25482.233,44.37,10.9792,98.47,0.41732
686,70669.166,25482.233,46.16,11.0261,99.649,0.45045
686,70669.166,25482.233,47.95,11.0791,100.481,0.48425
686,70669.166,25482.233,49.74,11.1082,100.529,0.51684
686,70669.166,25482.233,51.53,11.0803,101.408,0.55156
686,70669.166,25482.233,53.32,11.0857,102.009,0.58737
686,70669.166,25482.233,55.11,11.134,102.664,0.62559
686,70669.166,25482.233,56.9,11.1619,103.056,0.66374
686,70669.166,25482.233,58.69,11.1908,103.483,0.70321
686,70669.166,25482.233,60.48,11.1765,103.891,0.74253
686,70669.166,25482.233,62.27,11.1919,104.829,0.78584
686,70669.166,25482.233,64.06,11.1561,105.696,0.82843
686,70669.166,25482.233,65.85,11.3107,107.709,0.88363
686,70669.166,25482.233,67.64,11.2394,108.031,0.92543
686,70669.166,25482.233,69.43,11.2374,108.584,0.97184
686,70669.166,25482.233,71.22,11.2591,109.101,1.02025
686,70669.166,25482.233,73.01,11.3018,109.663,1.07109
686,70669.166,25482.233,74.8,11.27,109.76,1.11757
686,70669.166,25482.233,76.59,11.2956,110.154,1.16928
686,70669.166,25482.233,78.38,11.3208,110.673,1.22289
686,70669.166,25482.233,80.17,11.3018,111.147,1.27516
686,70669.166,25482.233,81.96,11.2673,111.631,1.32773
686,70669.166,25482.233,83.75,11.2502,112.301,1.38341
686,70669.166,25482.233,85.54,11.262,113.21,1.44347
686,70669.166,25482.233,87.33,11.2787,114.08,1.50503
686,70669.166,25482.233,89.12,11.2268,114.268,1.55909
686,70669.166,25482.233,90.91,11.2334,114.728,1.61988
686,70669.166,25482.233,92.7,11.2421,115.121,1.68164
686,70669.166,25482.233,94.49,11.2556,115.467,1.74461
686,70669.166,25482.233,96.28,11.2521,115.717,1.80686
686,70669.166,25482.233,98.07,11.276,116.095,1.8734
686,70669.166,25482.233,99.85,11.2602,116.279,1.93638
686,70669.166,25482.233,101.64,11.0983,113.876,1.96725
687,70669.166,25486.233,17.53,0.6336,79.878,0.01002
687,70669.166,25486.233,19.32,0.9807,98.301,0.01765
687,70669.166,25486.233,21.11,1.3197,72.088,0.02573
687,70669.166,25486.233,22.9,1.5846,63.33,0.03357
687,70669.166,25486.233,24.69,1.8893,59.518,0.04319
687,70669.166,25486.233,26.48,2.1728,57.709,0.05355
687,70669.166,25486.233,28.27,2.4834,53.722,0.06462
687,70669.166,25486.233,30.06,2.7696,51.74,0.07633
687,70669.166,25486.233,31.85,3.0256,52.444,0.08951
687,70669.166,25486.233,33.64,3.26,56.156,0.10527
687,70669.166,25486.233,35.43,3.5232,57.955,0.12205
687,70669.166,25486.233,37.21,3.773,57.304,0.138
687,70669.166,25486.233,39.0,4.0224,58.59,0.15671
687,70669.166,25486.233,40.79,4.2258,61.855,0.1778
687,70669.166,25486.233,42.58,4.3697,65.341,0.19916
687,70669.166,25486.233,44.37,4.5804,67.701,0.22284
687,70669.166,25486.233,46.16,4.8124,67.94,0.24616
687,70669.166,25486.233,47.95,5.0298,67.726,0.2696
687,70669.166,25486.233,49.74,5.2165,68.463,0.2947
687,70669.166,25486.233,51.53,5.3996,69.005,0.32068
687,70669.166,25486.233,53.32,5.5658,69.72,0.34773
687,70669.166,25486.233,55.11,5.7598,70.427,0.37712
687,70669.166,25486.233,56.9,5.9045,71.214,0.40626
687,70669.166,25486.233,58.69,6.0415,72.585,0.43792
687,70669.166,25486.233,60.48,6.1818,74.642,0.47304
687,70669.166,25486.233,62.27,6.2906,76.173,0.50711
687,70669.166,25486.233,64.06,6.4084,77.14,0.54151
687,70669.166,25486.233,65.85,6.5576,77.795,0.57792
687,70669.166,25486.233,67.64,6.6853,78.331,0.61433
687,70669.166,25486.233,69.43,6.8185,79.062,0.65309
687,70669.166,25486.233,71.22,6.8897,79.804,0.68997
687,70669.166,25486.233,73.01,7.0117,81.208,0.73355
687,70669.166,25486.233,74.8,7.106,82.741,0.77774
687,70669.166,25486.233,76.59,7.1757,83.939,0.82068
687,70669.166,25486.233,78.38,7.2663,85.021,0.86592
687,70669.166,25486.233,80.17,7.355,85.81,0.91135
687,70669.166,25486.233,81.96,7.4262,86.207,0.95518
687,70669.166,25486.233,83.75,7.529,86.591,1.00247
687,70669.166,25486.233,85.54,7.6329,86.941,1.05105
687,70669.166,25486.233,87.33,7.7206,87.355,1.10017
687,70669.166,25486.233,89.12,7.8031,87.598,1.14928
687,70669.166,25486.233,90.91,7.8416,88.763,1.20143
687,70669.166,25486.233,92.7,7.9024,89.989,1.25724
687,70669.166,25486.233,94.49,7.9185,91.146,1.31024
687,70669.166,25486.233,96.28,7.933,92.253,1.36404
687,70669.166,25486.233,98.07,7.9589,93.352,1.42015
687,70669.166,25486.233,99.85,7.9874,94.214,1.47635
687,70669.166,25486.233,101.64,8.0327,94.858,1.53416
687,70669.166,25486.233,103.43,8.0516,95.023,1.58715
688,70669.166,25490.757,5.0,1.9994,55.48,0.01247
688,70669.166,25490.757,6.79,3.47,89.583,0.01952
688,70669.166,25490.757,8.58,4.785,92.481,0.02755
688,70669.166,25490.757,10.37,5.7888,89.382,0.03549
688,70669.166,25490.757,12.16,6.7864,85.162,0.04469
688,70669.166,25490.757,13.95,7.8128,78.383,0.05436
688,70669.166,25490.757,15.74,8.7572,80.965,0.06729
688,70669.166,25490.757,17.53,8.9837,87.148,0.081
688,70669.166,25490.757,19.32,9.1849,90.422,0.0955
688,70669.166,25490.757,21.11,9.4282,88.84,0.10923
688,70669.166,25490.757,22.9,9.7424,88.287,0.1251
688,70669.166,25490.757,24.69,10.1208,89.975,0.1445
688,70669.166,25490.757,26.48,10.2812,90.916,0.16357
688,70669.166,25490.757,28.27,10.3144,92.967,0.18431
688,70669.166,25490.757,30.06,10.271,93.273,0.20386
688,70669.166,25490.757,31.85,10.4981,93.47,0.22673
688,70669.166,25490.757,33.64,10.5986,94.693,0.25117
688,70669.166,25490.757,35.43,10.5217,96.69,0.27622
688,70669.166,25490.757,37.21,10.5434,98.551,0.30348
688,70669.166,25490.757,39.0,10.6208,98.735,0.33012
688,70669.166,25490.757,40.79,10.7947,98.563,0.35866
688,70669.166,25490.757,42.58,10.9105,98.499,0.38775
688,70669.166,25490.757,44.37,10.9601,98.873,0.4179
688,70669.166,25490.757,46.16,11.0753,99.406,0.45075
688,70669.166,25490.757,47.95,11.1062,99.461,0.48222
688,70669.166,25490.757,49.74,11.2453,100.046,0.51829
688,70669.166,25490.757,51.53,11.3003,100.405,0.55346
688,70669.166,25490.757,53.32,11.3119,101.358,0.59068
688,70669.166,25490.757,55.11,11.2783,102.565,0.62886
688,70669.166,25490.757,56.9,11.2421,103.912,0.66863
688,70669.166,25490.757,58.69,11.1893,104.665,0.70718
688,70669.166,25490.757,60.48,11.1802,105.108,0.74696
688,70669.166,25490.757,62.27,11.2245,105.058,0.78772
688,70669.166,25490.757,64.06,11.3349,104.874,0.83125
