indent,x_um,y_um,depth_nm,H_GPa,E_GPa
89,68541.233,26788.491,39.62,8.4718,127.4543
89,68541.233,26788.491,41.93,8.4739,125.686
89,68541.233,26788.491,44.24,8.514,126.4652
89,68541.233,26788.491,46.55,8.442,126.0945
89,68541.233,26788.491,48.86,8.164,123.4325
89,68541.233,26788.491,51.16,8.658,129.0106
89,68541.233,26788.491,53.47,8.6642,131.035
89,68541.233,26788.491,55.78,8.2959,127.6863
89,68541.233,26788.491,58.09,8.5235,128.8582
89,68541.233,26788.491,60.4,8.4414,127.6047
89,68541.233,26788.491,62.7,8.6258,129.5007
89,68541.233,26788.491,65.01,8.4995,128.4239
89,68541.233,26788.491,67.32,8.6558,130.4964
89,68541.233,26788.491,69.63,8.6315,131.309
89,68541.233,26788.491,71.94,8.6025,132.0079
89,68541.233,26788.491,74.25,8.1777,128.5019
89,68541.233,26788.491,76.55,8.382,130.3096
89,68541.233,26788.491,78.86,8.6179,132.2063
89,68541.233,26788.491,81.17,8.5858,132.0831
89,68541.233,26788.491,83.48,8.6464,132.5953
89,68541.233,26788.491,85.79,8.3699,130.1888
89,68541.233,26788.491,88.09,8.6875,133.1414
89,68541.233,26788.491,90.4,8.716,133.4457
89,68541.233,26788.491,92.71,8.3746,130.4197
89,68541.233,26788.491,95.02,8.4951,131.4599
89,68541.233,26788.491,97.33,8.8589,134.4441
89,68541.233,26788.491,99.64,8.7312,133.3077
89,68541.233,26788.491,101.94,8.4732,128.1556
90,68421.218,26788.491,11.92,1.3732,138.5524
90,68421.218,26788.491,14.23,1.5761,144.2069
90,68421.218,26788.491,16.54,1.6514,116.9183
90,68421.218,26788.491,18.85,1.6505,94.3136
90,68421.218,26788.491,21.16,1.7816,80.9895
90,68421.218,26788.491,23.47,1.7563,83.5104
90,68421.218,26788.491,25.77,1.8087,88.5458
90,68421.218,26788.491,28.08,1.8674,82.2553
90,68421.218,26788.491,30.39,1.9279,82.1343
90,68421.218,26788.491,32.7,1.886,80.5906
90,68421.218,26788.491,35.01,1.9676,85.257
90,68421.218,26788.491,37.31,2.1106,92.3853
90,68421.218,26788.491,39.62,2.2154,109.9581
90,68421.218,26788.491,41.93,2.3195,111.0777
90,68421.218,26788.491,44.24,2.3695,107.7404
90,68421.218,26788.491,46.55,2.4868,110.4837
90,68421.218,26788.491,48.86,2.5689,110.3271
90,68421.218,26788.491,51.16,2.565,107.3821
90,68421.218,26788.491,53.47,2.661,108.3945
90,68421.218,26788.491,55.78,2.7416,110.6364
90,68421.218,26788.491,58.09,2.7256,108.5108
90,68421.218,26788.491,60.4,2.8511,109.1703
90,68421.218,26788.491,62.7,2.8635,110.8622
90,68421.218,26788.491,65.01,2.8848,113.6656
90,68421.218,26788.491,67.32,2.9644,114.7313
90,68421.218,26788.491,69.63,2.9204,112.8417
90,68421.218,26788.491,71.94,2.9171,111.5354
90,68421.218,26788.491,74.25,3.0,112.9681
90,68421.218,26788.491,76.55,3.0364,114.3043
90,68421.218,26788.491,78.86,3.0329,115.1022
90,68421.218,26788.491,81.17,3.1007,118.0622
90,68421.218,26788.491,83.48,3.1277,119.4659
90,68421.218,26788.491,85.79,3.1782,120.7639
90,68421.218,26788.491,88.09,3.261,121.8392
90,68421.218,26788.491,90.4,3.2413,120.3507
90,68421.218,26788.491,92.71,3.3073,121.1272
90,68421.218,26788.491,95.02,3.3365,122.1509
90,68421.218,26788.491,97.33,3.4172,125.2931
90,68421.218,26788.491,99.64,3.4687,128.6288
90,68421.218,26788.491,101.94,3.5988,133.7398
90,68421.218,26788.491,104.25,3.6141,132.6019
91,68481.226,26789.491,5.0,9.8057,195.329
91,68481.226,26789.491,7.31,4.9273,177.4432
91,68481.226,26789.491,9.62,5.5694,135.8082
91,68481.226,26789.491,11.92,5.967,122.3237
91,68481.226,26789.491,14.23,6.5063,109.9914
91,68481.226,26789.491,16.54,6.7897,107.2515
91,68481.226,26789.491,18.85,7.1813,115.8251
91,68481.226,26789.491,21.16,7.9626,116.4367
91,68481.226,26789.491,23.47,7.6163,112.6895
91,68481.226,26789.491,25.77,7.6807,117.2714
91,68481.226,26789.491,28.08,8.0175,125.1101
91,68481.226,26789.491,30.39,8.2062,121.704
91,68481.226,26789.491,32.7,7.9895,118.1252
91,68481.226,26789.491,35.01,8.2872,127.4292
91,68481.226,26789.491,37.31,8.1526,128.428
91,68481.226,26789.491,39.62,8.4599,127.0436
91,68481.226,26789.491,41.93,8.1194,121.7747
91,68481.226,26789.491,44.24,8.4043,123.9698
91,68481.226,26789.491,46.55,8.3185,125.3818
91,68481.226,26789.491,48.86,8.4332,127.0277
91,68481.226,26789.491,51.16,8.3875,126.7257
91,68481.226,26789.491,53.47,8.3331,127.7124
91,68481.226,26789.491,55.78,8.3813,129.0064
91,68481.226,26789.491,58.09,8.2936,127.3783
91,68481.226,26789.491,60.4,8.4267,127.0896
91,68481.226,26789.491,62.7,8.4077,125.4112
91,68481.226,26789.491,65.01,8.3798,124.6815
91,68481.226,26789.491,67.32,8.3332,124.1385
91,68481.226,26789.491,69.63,8.4392,126.5186
91,68481.226,26789.491,71.94,8.3814,127.2696
91,68481.226,26789.491,74.25,8.2687,126.8637
91,68481.226,26789.491,76.55,8.3437,127.2645
91,68481.226,26789.491,78.86,8.2544,125.7343
91,68481.226,26789.491,81.17,8.4124,125.9852
91,68481.226,26789.491,83.48,8.299,124.6892
91,68481.226,26789.491,85.79,8.4302,126.3554
91,68481.226,26789.491,88.09,8.4174,127.6747
91,68481.226,26789.491,90.4,8.2809,127.642
91,68481.226,26789.491,92.71,8.0787,126.5569
91,68481.226,26789.491,95.02,8.0826,127.2934
91,68481.226,26789.491,97.33,8.4348,130.5498
91,68481.226,26789.491,99.64,8.1962,128.3348
91,68481.226,26789.491,101.94,8.0462,126.6992
92,68541.233,26790.491,65.01,1.9518,86.1255
92,68541.233,26790.491,67.32,2.0657,90.9102
92,68541.233,26790.491,69.63,2.1302,94.5382
92,68541.233,26790.491,71.94,2.1998,98.6154
92,68541.233,26790.491,74.25,2.2457,101.342
92,68541.233,26790.491,76.55,2.2851,104.0711
92,68541.233,26790.491,78.86,2.3521,108.8898
92,68541.233,26790.491,81.17,2.4108,112.9238
92,68541.233,26790.491,83.48,2.4608,114.7071
92,68541.233,26790.491,85.79,2.5028,116.1952
92,68541.233,26790.491,88.09,2.5391,117.5815
92,68541.233,26790.491,90.4,2.5661,119.0552
92,68541.233,26790.491,92.71,2.6012,119.9752
92,68541.233,26790.491,95.02,2.6411,121.0122
92,68541.233,26790.491,97.33,2.7117,122.6678
92,68541.233,26790.491,99.64,2.7509,123.6017
92,68541.233,26790.491,101.94,2.8018,123.9787
92,68541.233,26790.491,104.25,2.836,122.7426
93,68421.218,26790.491,7.31,2.7587,213.8505
93,68421.218,26790.491,9.62,2.5764,168.1155
93,68421.218,26790.491,11.92,2.4469,124.1102
93,68421.218,26790.491,14.23,2.5801,96.8117
93,68421.218,26790.491,16.54,2.5284,90.2615
93,68421.218,26790.491,18.85,2.648,98.3845
93,68421.218,26790.491,21.16,2.8175,101.3358
93,68421.218,26790.491,23.47,2.8572,102.0388
93,68421.218,26790.491,25.77,2.8408,97.0021
93,68421.218,26790.491,28.08,2.9092,90.7775
93,68421.218,26790.491,30.39,2.8642,91.0742
93,68421.218,26790.491,32.7,2.8658,94.8851
93,68421.218,26790.491,35.01,2.7297,94.0176
93,68421.218,26790.491,37.31,2.7203,95.9122
93,68421.218,26790.491,39.62,2.6936,97.6417
93,68421.218,26790.491,41.93,2.6536,98.9118
93,68421.218,26790.491,44.24,2.587,97.2254
93,68421.218,26790.491,46.55,2.5782,95.9933
93,68421.218,26790.491,48.86,2.5099,93.7561
93,68421.218,26790.491,51.16,2.4396,92.3633
93,68421.218,26790.491,53.47,2.4035,92.469
93,68421.218,26790.491,55.78,2.3574,92.2027
93,68421.218,26790.491,58.09,2.3305,92.9875
93,68421.218,26790.491,60.4,2.2867,93.1201
93,68421.218,26790.491,62.7,2.3026,94.8563
93,68421.218,26790.491,65.01,2.2744,94.5378
93,68421.218,26790.491,67.32,2.2479,93.598
93,68421.218,26790.491,69.63,2.2205,92.6452
93,68421.218,26790.491,71.94,2.2229,92.4577
93,68421.218,26790.491,74.25,2.1818,91.6013
93,68421.218,26790.491,76.55,2.2056,93.4998
93,68421.218,26790.491,78.86,2.1581,93.0375
93,68421.218,26790.491,81.17,2.1205,92.7744
93,68421.218,26790.491,83.48,2.101,92.8243
93,68421.218,26790.491,85.79,2.0887,92.7008
93,68421.218,26790.491,88.09,2.0915,92.539
93,68421.218,26790.491,90.4,2.0794,92.141
93,68421.218,26790.491,92.71,2.0933,92.7075
93,68421.218,26790.491,95.02,2.0857,93.095
93,68421.218,26790.491,97.33,2.1123,94.5022
93,68421.218,26790.491,99.64,2.1261,96.1586
93,68421.218,26790.491,101.94,2.1976,99.9227
94,68478.225,26791.491,7.31,1.6587,129.4618
94,68478.225,26791.491,9.62,2.0236,154.795
94,68478.225,26791.491,11.92,2.3117,116.6147
94,68478.225,26791.491,14.23,2.6939,99.4862
94,68478.225,26791.491,16.54,2.9907,87.9981
94,68478.225,26791.491,18.85,3.2572,80.0919
94,68478.225,26791.491,21.16,3.4335,85.5971
94,68478.225,26791.491,23.47,3.651,83.4863
94,68478.225,26791.491,25.77,3.6663,82.4009
94,68478.225,26791.491,28.08,3.5724,82.2059
94,68478.225,26791.491,30.39,3.4785,82.0109
94,68478.225,26791.491,32.7,3.3846,81.8158
94,68478.225,26791.491,35.01,3.2907,81.6208
94,68478.225,26791.491,37.31,3.1968,81.4258
94,68478.225,26791.491,39.62,3.1029,81.2308
94,68478.225,26791.491,41.93,3.0091,81.0357
94,68478.225,26791.491,44.24,2.9152,80.8407
94,68478.225,26791.491,46.55,2.8213,80.6457
94,68478.225,26791.491,48.86,2.7274,80.4507
94,68478.225,26791.491,51.16,2.6335,80.2556
94,68478.225,26791.491,53.47,2.5699,80.6492
94,68478.225,26791.491,55.78,2.5596,81.246
94,68478.225,26791.491,58.09,2.4985,80.4027
94,68478.225,26791.491,60.4,2.5047,80.1005
94,68478.225,26791.491,62.7,2.529,80.3011
94,68478.225,26791.491,65.01,2.5446,81.0971
94,68478.225,26791.491,67.32,2.5319,81.8221
94,68478.225,26791.491,69.63,2.5713,84.6641
94,68478.225,26791.491,71.94,2.5833,86.7826
94,68478.225,26791.491,74.25,2.5984,87.8417
94,68478.225,26791.491,76.55,2.5915,88.0
94,68478.225,26791.491,78.86,2.6057,87.6624
94,68478.225,26791.491,81.17,2.6352,87.8825
94,68478.225,26791.491,83.48,2.6327,87.4935
94,68478.225,26791.491,85.79,2.6443,87.5539
94,68478.225,26791.491,88.09,2.6757,88.3439
94,68478.225,26791.491,90.4,2.6809,88.7736
94,68478.225,26791.491,92.71,2.6772,89.1724
94,68478.225,26791.491,95.02,2.6693,89.4528
94,68478.225,26791.491,97.33,2.6581,89.5311
94,68478.225,26791.491,99.64,2.6929,90.2946
94,68478.225,26791.491,101.94,2.6981,90.2637
94,68478.225,26791.491,104.25,2.624,84.2012
95,68538.233,26792.492,7.31,2.6026,164.1905
95,68538.233,26792.492,9.62,2.4845,139.144
95,68538.233,26792.492,11.92,2.5671,131.2219
95,68538.233,26792.492,14.23,2.7087,124.4022
95,68538.233,26792.492,16.54,3.1108,105.6747
95,68538.233,26792.492,18.85,3.2748,99.529
95,68538.233,26792.492,21.16,3.3993,103.2153
95,68538.233,26792.492,23.47,3.5349,102.8909
95,68538.233,26792.492,25.77,3.5039,97.8445
95,68538.233,26792.492,28.08,3.4722,96.1905
95,68538.233,26792.492,30.39,3.4005,96.1543
95,68538.233,26792.492,32.7,3.2702,95.2831
95,68538.233,26792.492,35.01,3.2603,93.7146
95,68538.233,26792.492,37.31,3.2067,94.553
95,68538.233,26792.492,39.62,3.147,98.2516
95,68538.233,26792.492,41.93,3.1125,99.5086
95,68538.233,26792.492,44.24,2.9761,96.9302
95,68538.233,26792.492,46.55,2.9453,96.9525
95,68538.233,26792.492,48.86,2.8474,95.1732
95,68538.233,26792.492,51.16,2.8145,93.987
95,68538.233,26792.492,53.47,2.6975,91.2801
95,68538.233,26792.492,55.78,2.6695,90.0988
95,68538.233,26792.492,58.09,2.5902,88.926
95,68538.233,26792.492,60.4,2.6097,91.0768
95,68538.233,26792.492,62.7,2.5681,91.6283
95,68538.233,26792.492,65.01,2.5412,92.4144
95,68538.233,26792.492,67.32,2.5043,92.1858
95,68538.233,26792.492,69.63,2.4764,91.5417
95,68538.233,26792.492,71.94,2.4354,90.4296
95,68538.233,26792.492,74.25,2.4476,90.9161
95,68538.233,26792.492,76.55,2.4187,90.9364
95,68538.233,26792.492,78.86,2.3874,91.2465
95,68538.233,26792.492,81.17,2.3657,91.9198
95,68538.233,26792.492,83.48,2.3682,93.0627
95,68538.233,26792.492,85.79,2.3855,94.1559
95,68538.233,26792.492,88.09,2.3676,93.9725
95,68538.233,26792.492,90.4,2.386,95.0744
95,68538.233,26792.492,92.71,2.4242,96.3617
95,68538.233,26792.492,95.02,2.4194,96.6543
95,68538.233,26792.492,97.33,2.444,97.9401
95,68538.233,26792.492,99.64,2.4442,98.1753
95,68538.233,26792.492,101.94,2.4696,98.013
95,68538.233,26792.492,104.25,2.3742,89.3435
96,68598.24,26792.492,7.31,3.2334,116.9549
96,68598.24,26792.492,9.62,3.3872,128.1696
96,68598.24,26792.492,11.92,3.9648,110.9805
96,68598.24,26792.492,14.23,4.6963,100.3703
96,68598.24,26792.492,16.54,5.1883,97.1672
96,68598.24,26792.492,18.85,5.6445,104.2962
96,68598.24,26792.492,21.16,6.1518,104.0334
96,68598.24,26792.492,23.47,6.5256,104.9968
96,68598.24,26792.492,25.77,6.6698,106.0757
96,68598.24,26792.492,28.08,6.7429,110.5531
96,68598.24,26792.492,30.39,6.6261,107.777
96,68598.24,26792.492,32.7,6.6581,105.0481
96,68598.24,26792.492,35.01,6.7728,107.7952
96,68598.24,26792.492,37.31,6.7627,111.5597
96,68598.24,26792.492,39.62,6.9018,113.8769
96,68598.24,26792.492,41.93,6.8526,114.6557
96,68598.24,26792.492,44.24,6.8994,118.2474
96,68598.24,26792.492,46.55,6.8933,118.2004
96,68598.24,26792.492,48.86,7.273,117.8617
96,68598.24,26792.492,51.16,7.0715,114.505
96,68598.24,26792.492,53.47,7.3202,116.1754
96,68598.24,26792.492,55.78,7.3227,116.4435
96,68598.24,26792.492,58.09,7.4091,116.4982
96,68598.24,26792.492,60.4,7.5663,117.6581
96,68598.24,26792.492,62.7,7.465,116.8543
96,68598.24,26792.492,65.01,7.5694,117.5081
96,68598.24,26792.492,67.32,7.2533,114.5256
96,68598.24,26792.492,69.63,7.4879,115.9711
96,68598.24,26792.492,71.94,7.5153,116.2181
96,68598.24,26792.492,74.25,7.456,115.9137
96,68598.24,26792.492,76.55,7.3203,114.7799
96,68598.24,26792.492,78.86,7.3222,114.7786
96,68598.24,26792.492,81.17,7.4786,115.9395
96,68598.24,26792.492,83.48,7.3893,114.9173
96,68598.24,26792.492,85.79,7.2548,113.3672
96,68598.24,26792.492,88.09,7.4703,114.7509
96,68598.24,26792.492,90.4,7.4529,114.5092
96,68598.24,26792.492,92.71,7.1659,112.0875
96,68598.24,26792.492,95.02,7.1827,112.5736
96,68598.24,26792.492,97.33,7.3069,114.073
96,68598.24,26792.492,99.64,7.2492,113.5464
96,68598.24,26792.492,101.94,7.1781,111.0613
96,68598.24,26792.492,104.25,7.097,101.2192
97,68478.225,26793.492,5.0,4.4486,257.3764
97,68478.225,26793.492,7.31,3.1755,302.6483
97,68478.225,26793.492,9.62,2.9219,187.465
97,68478.225,26793.492,11.92,2.9075,128.399
97,68478.225,26793.492,14.23,3.1368,108.8231
97,68478.225,26793.492,16.54,2.9722,95.6468
97,68478.225,26793.492,18.85,3.1443,88.8867
97,68478.225,26793.492,21.16,2.9931,84.6203
97,68478.225,26793.492,23.47,3.0949,85.9243
97,68478.225,26793.492,25.77,3.0974,89.4366
97,68478.225,26793.492,28.08,3.184,89.1647
97,68478.225,26793.492,30.39,3.0116,85.8641
97,68478.225,26793.492,32.7,2.924,84.9808
97,68478.225,26793.492,35.01,3.0023,87.3776
97,68478.225,26793.492,37.31,3.1046,88.7354
97,68478.225,26793.492,39.62,3.0174,87.2159
97,68478.225,26793.492,41.93,3.0582,89.5936
97,68478.225,26793.492,44.24,2.9301,88.6512
97,68478.225,26793.492,46.55,2.9323,89.828
97,68478.225,26793.492,48.86,2.8651,89.1806
97,68478.225,26793.492,51.16,2.8567,89.8833
97,68478.225,26793.492,53.47,2.8297,90.6587
97,68478.225,26793.492,55.78,2.7493,89.6086
97,68478.225,26793.492,58.09,2.7796,90.6841
97,68478.225,26793.492,60.4,2.709,89.8678
97,68478.225,26793.492,62.7,2.6986,90.514
97,68478.225,26793.492,65.01,2.6715,90.6142
97,68478.225,26793.492,67.32,2.6225,90.1344
97,68478.225,26793.492,69.63,2.6297,90.9148
97,68478.225,26793.492,71.94,2.6073,91.4084
97,68478.225,26793.492,74.25,2.614,91.968
97,68478.225,26793.492,76.55,2.5913,91.3635
97,68478.225,26793.492,78.86,2.6075,92.0265
97,68478.225,26793.492,81.17,2.5807,91.7313
97,68478.225,26793.492,83.48,2.5577,91.7863
97,68478.225,26793.492,85.79,2.5424,92.0716
97,68478.225,26793.492,88.09,2.572,93.2125
97,68478.225,26793.492,90.4,2.5967,93.3092
97,68478.225,26793.492,92.71,2.6006,92.9874
97,68478.225,26793.492,95.02,2.6356,93.2966
97,68478.225,26793.492,97.33,2.6177,93.1525
97,68478.225,26793.492,99.64,2.6363,94.3298
97,68478.225,26793.492,101.94,2.5737,92.8769
98,68538.233,26794.492,11.92,2.1717,105.1184
98,68538.233,26794.492,14.23,2.333,108.206
98,68538.233,26794.492,16.54,2.421,100.7529
98,68538.233,26794.492,18.85,2.5139,90.6891
98,68538.233,26794.492,21.16,2.4975,83.8739
98,68538.233,26794.492,23.47,2.6061,88.6356
98,68538.233,26794.492,25.77,2.5492,87.6042
98,68538.233,26794.492,28.08,2.6186,85.0486
98,68538.233,26794.492,30.39,2.5458,86.0994
98,68538.233,26794.492,32.7,2.5659,87.895
98,68538.233,26794.492,35.01,2.5299,84.7022
98,68538.233,26794.492,37.31,2.4975,84.2105
98,68538.233,26794.492,39.62,2.48,87.6636
98,68538.233,26794.492,41.93,2.4577,88.4813
98,68538.233,26794.492,44.24,2.4274,86.3896
98,68538.233,26794.492,46.55,2.4483,87.2579
98,68538.233,26794.492,48.86,2.4785,92.1319
98,68538.233,26794.492,51.16,2.454,92.8085
98,68538.233,26794.492,53.47,2.4804,92.3376
98,68538.233,26794.492,55.78,2.4249,90.2443
98,68538.233,26794.492,58.09,2.4443,89.8629
98,68538.233,26794.492,60.4,2.3573,87.9214
98,68538.233,26794.492,62.7,2.3871,88.7469
98,68538.233,26794.492,65.01,2.3745,89.508
98,68538.233,26794.492,67.32,2.3661,90.2886
98,68538.233,26794.492,69.63,2.3226,89.6676
98,68538.233,26794.492,71.94,2.3317,89.8226
98,68538.233,26794.492,74.25,2.3367,89.4962
98,68538.233,26794.492,76.55,2.3337,89.5899
98,68538.233,26794.492,78.86,2.3258,89.6499
98,68538.233,26794.492,81.17,2.3365,90.1497
98,68538.233,26794.492,83.48,2.2847,89.5198
98,68538.233,26794.492,85.79,2.3083,90.9445
98,68538.233,26794.492,88.09,2.3187,91.7401
98,68538.233,26794.492,90.4,2.2893,91.54
98,68538.233,26794.492,92.71,2.3289,93.605
98,68538.233,26794.492,95.02,2.3377,94.6513
98,68538.233,26794.492,97.33,2.3648,96.7105
98,68538.233,26794.492,99.64,2.4106,99.1062
98,68538.233,26794.492,101.94,2.4626,101.1182
98,68538.233,26794.492,104.25,2.4097,94.8903
99,68598.24,26794.492,5.0,16.4841,262.3328
99,68598.24,26794.492,7.31,5.9232,159.4398
99,68598.24,26794.492,9.62,6.1805,129.9831
99,68598.24,26794.492,11.92,6.5378,114.1483
99,68598.24,26794.492,14.23,6.9847,108.387
99,68598.24,26794.492,16.54,7.259,117.0523
99,68598.24,26794.492,18.85,7.3115,117.0907
99,68598.24,26794.492,21.16,7.7499,115.267
99,68598.24,26794.492,23.47,7.7914,115.2103
99,68598.24,26794.492,25.77,7.8283,122.6265
99,68598.24,26794.492,28.08,7.9435,121.899
99,68598.24,26794.492,30.39,8.0806,118.2033
99,68598.24,26794.492,32.7,8.0548,119.6356
99,68598.24,26794.492,35.01,7.9818,124.0942
99,68598.24,26794.492,37.31,8.1529,124.6772
99,68598.24,26794.492,39.62,8.0924,121.8419
99,68598.24,26794.492,41.93,7.9177,120.0885
99,68598.24,26794.492,44.24,8.0231,121.0055
99,68598.24,26794.492,46.55,8.095,120.4277
99,68598.24,26794.492,48.86,8.0437,119.5927
99,68598.24,26794.492,51.16,7.8798,118.8319
99,68598.24,26794.492,53.47,8.1097,120.4345
99,68598.24,26794.492,55.78,7.7843,116.6263
99,68598.24,26794.492,58.09,8.0737,116.6361
99,68598.24,26794.492,60.4,7.5567,112.2539
99,68598.24,26794.492,62.7,7.8021,115.1381
99,68598.24,26794.492,65.01,7.912,118.5645
99,68598.24,26794.492,67.32,7.4746,115.4419
99,68598.24,26794.492,69.63,7.5865,117.8346
99,68598.24,26794.492,71.94,7.5149,117.219
99,68598.24,26794.492,74.25,7.6772,117.5037
99,68598.24,26794.492,76.55,7.3849,114.4165
99,68598.24,26794.492,78.86,7.2328,112.4392
99,68598.24,26794.492,81.17,7.3185,112.2931
99,68598.24,26794.492,83.48,7.4373,113.3979
99,68598.24,26794.492,85.79,7.2758,112.8425
99,68598.24,26794.492,88.09,7.2662,114.0779
99,68598.24,26794.492,90.4,6.9913,111.9706
99,68598.24,26794.492,92.71,7.0497,113.1852
99,68598.24,26794.492,95.02,7.2514,114.863
99,68598.24,26794.492,97.33,7.1548,113.6393
99,68598.24,26794.492,99.64,7.0142,112.1746
99,68598.24,26794.492,101.94,7.2681,103.4854
100,68478.225,26795.492,7.31,2.9166,172.0526
100,68478.225,26795.492,9.62,3.1367,136.446
100,68478.225,26795.492,11.92,3.5507,100.5519
100,68478.225,26795.492,14.23,4.205,91.1768
100,68478.225,26795.492,16.54,4.7256,97.9333
100,68478.225,26795.492,18.85,5.1303,93.4432
100,68478.225,26795.492,21.16,5.5872,94.4267
100,68478.225,26795.492,23.47,5.7577,96.0367
100,68478.225,26795.492,25.77,5.2525,91.4101
100,68478.225,26795.492,28.08,5.2977,94.2884
100,68478.225,26795.492,30.39,5.1505,94.4698
100,68478.225,26795.492,32.7,5.2446,98.9084
100,68478.225,26795.492,35.01,5.1408,99.841
100,68478.225,26795.492,37.31,4.9903,96.7432
100,68478.225,26795.492,39.62,4.9585,94.9964
100,68478.225,26795.492,41.93,4.8678,96.6442
100,68478.225,26795.492,44.24,4.8767,100.1808
100,68478.225,26795.492,46.55,4.8212,98.9712
100,68478.225,26795.492,48.86,4.5362,95.3109
100,68478.225,26795.492,51.16,4.6515,96.1292
100,68478.225,26795.492,53.47,4.5324,95.1652
100,68478.225,26795.492,55.78,4.6541,97.8072
100,68478.225,26795.492,58.09,4.4162,95.5581
100,68478.225,26795.492,60.4,4.1597,92.9095
100,68478.225,26795.492,62.7,4.3143,98.3778
100,68478.225,26795.492,65.01,4.2627,98.8558
100,68478.225,26795.492,67.32,4.2368,98.325
100,68478.225,26795.492,69.63,4.1924,97.0495
100,68478.225,26795.492,71.94,4.2314,97.1681
100,68478.225,26795.492,74.25,4.2043,97.695
100,68478.225,26795.492,76.55,4.0847,97.1818
100,68478.225,26795.492,78.86,4.0946,98.9076
100,68478.225,26795.492,81.17,4.1277,100.4739
100,68478.225,26795.492,83.48,4.0199,99.1991
100,68478.225,26795.492,85.79,4.0197,99.3514
100,68478.225,26795.492,88.09,4.072,100.8993
100,68478.225,26795.492,90.4,4.0218,100.7738
100,68478.225,26795.492,92.71,4.0958,103.1635
100,68478.225,26795.492,95.02,3.9804,101.9017
100,68478.225,26795.492,97.33,3.8627,100.546
100,68478.225,26795.492,99.64,3.9587,102.4161
100,68478.225,26795.492,101.94,3.9452,101.3332
100,68478.225,26795.492,104.25,3.8413,92.3012
101,68598.24,26796.492,5.0,11.8044,135.2899
101,68598.24,26796.492,7.31,3.0364,94.0149
101,68598.24,26796.492,9.62,2.5203,104.8371
101,68598.24,26796.492,11.92,2.2737,102.472
101,68598.24,26796.492,14.23,2.0499,91.7216
101,68598.24,26796.492,16.54,2.0472,88.5119
101,68598.24,26796.492,18.85,2.0343,93.262
101,68598.24,26796.492,21.16,2.0457,88.9283
101,68598.24,26796.492,23.47,2.2016,82.7703
101,68598.24,26796.492,25.77,2.223,85.5064
101,68598.24,26796.492,28.08,2.1953,83.0233
101,68598.24,26796.492,30.39,2.1681,81.5737
101,68598.24,26796.492,32.7,2.1712,82.3578
101,68598.24,26796.492,35.01,2.1702,83.5893
101,68598.24,26796.492,37.31,2.0914,80.6295
101,68598.24,26796.492,39.62,2.1479,80.3147
101,68598.24,26796.492,41.93,2.1545,81.5553
101,68598.24,26796.492,44.24,2.1697,83.7318
101,68598.24,26796.492,46.55,2.1254,84.5464
101,68598.24,26796.492,48.86,2.1317,88.0008
101,68598.24,26796.492,51.16,2.0906,89.0621
101,68598.24,26796.492,53.47,2.0691,89.5905
101,68598.24,26796.492,55.78,2.1194,90.0111
101,68598.24,26796.492,58.09,2.1241,89.799
101,68598.24,26796.492,60.4,2.1404,89.5674
101,68598.24,26796.492,62.7,2.1095,88.8399
101,68598.24,26796.492,65.01,2.0659,88.0408
101,68598.24,26796.492,67.32,2.0962,90.858
101,68598.24,26796.492,69.63,2.0606,91.7018
101,68598.24,26796.492,71.94,2.0339,92.8637
101,68598.24,26796.492,74.25,2.0053,93.1356
101,68598.24,26796.492,76.55,2.0001,93.2534
101,68598.24,26796.492,78.86,1.9992,93.0894
101,68598.24,26796.492,81.17,2.0093,93.0066
101,68598.24,26796.492,83.48,1.9928,92.8877
101,68598.24,26796.492,85.79,2.0029,94.3225
101,68598.24,26796.492,88.09,1.9869,94.8875
101,68598.24,26796.492,90.4,2.0074,96.3665
101,68598.24,26796.492,92.71,1.9883,96.0781
101,68598.24,26796.492,95.02,1.9936,95.9349
101,68598.24,26796.492,97.33,1.9796,94.8769
101,68598.24,26796.492,99.64,1.9487,93.6273
101,68598.24,26796.492,101.94,1.9835,93.643
101,68598.24,26796.492,104.25,1.9209,84.4364
102,68478.225,26797.492,7.31,3.3247,145.1815
102,68478.225,26797.492,9.62,4.0483,153.4585
102,68478.225,26797.492,11.92,5.0432,139.873
102,68478.225,26797.492,14.23,6.0248,117.4329
102,68478.225,26797.492,16.54,6.5257,108.4257
102,68478.225,26797.492,18.85,6.806,113.1488
102,68478.225,26797.492,21.16,7.2932,131.8187
102,68478.225,26797.492,23.47,7.8018,127.9404
102,68478.225,26797.492,25.77,7.7738,124.4257
102,68478.225,26797.492,28.08,8.0874,126.8803
102,68478.225,26797.492,30.39,8.1625,130.1665
102,68478.225,26797.492,32.7,8.2258,125.0602
102,68478.225,26797.492,35.01,8.4637,123.0146
102,68478.225,26797.492,37.31,8.6265,126.0959
102,68478.225,26797.492,39.62,8.4465,125.7262
102,68478.225,26797.492,41.93,8.3438,124.3779
102,68478.225,26797.492,44.24,8.4564,126.7521
102,68478.225,26797.492,46.55,8.2088,126.7961
102,68478.225,26797.492,48.86,8.3387,129.2349
102,68478.225,26797.492,51.16,8.3062,127.7849
102,68478.225,26797.492,53.47,8.3477,126.7952
102,68478.225,26797.492,55.78,8.4321,126.2274
102,68478.225,26797.492,58.09,8.3395,125.1501
102,68478.225,26797.492,60.4,8.4798,126.9985
102,68478.225,26797.492,62.7,8.5094,129.1469
102,68478.225,26797.492,65.01,8.1352,126.4804
